wo_number,outplant_date,work_dept,sub_contractor,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
5080.4,,0200,PATTISON              EA,,1,0,-1,2733.42,0.0,-2733.42,Pattison - BUICK letters/GMC decal,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5080.4,,0600,BF1                   EA,,1,0,-1,74.81,0.0,-74.81,B&F Fastener - (48) HNG 150 6 1 1/2,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5080.4,,0600,BF2                   EA,,1,0,-1,22.97,0.0,-22.97,B&F Fastener - (32) USSFG 150 1 1/2,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5080.4,,0600,BF3                   EA,,1,0,-1,862.67,0.0,-862.67,"B&F Fastener - (16) 1 1/2-6 x 48"" a",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5080.4,,0600,CRANE                 EA,,40,0,-40,5000.0,0.0,-5000.0,Nagle Crane,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5080.4,,0600,SHEETMETAL            EA,,1,0,-1,16445.0,0.0,-16445.0,Exterior Sheet Metal - quote,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5080.4,,0800,LODGING               EA,,4,0,-4,600.0,0.0,-600.0,overnight,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5080.4,,5300,ENGINEERING           EA,,1,0,-1,500.0,0.0,-500.0,Cornerstone - engineering,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5081.1,,0300,DIMMER                EA,,1,0,-1,100.0,0.0,-100.0,dimmer switch for LED,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5081.1,,0300,ELEMENTALLED          EA,,1,0,-1,560.0,0.0,-560.0,300 watt dimmable diode LED,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5081.1,,0500,FELLERS               EA,,1,0,-1,217.0,0.0,-217.0,dry erase overlaminate,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5083.1,2013-09-30,,PO#9245-1 CARDMEMBER,,,1.0,,,207.69,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5083.1,,,PO#9245-1 CARDMEMBER  EA,,,1,1,,207.69,207.69,Furnish (1) Double sided Vista Post,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
5083.1,,0200,VISTA                 EA,,1,0,-1,207.69,0.0,-207.69,Vista System quote #219640,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_056.html
