wo_number,material_date,work_dept,inventory_item,uom,est_qty,actual_qty,qty_variance,est_cost,job_cost,cost_variance,description,source_tier,source_file
10025.1,,,404-0295              OZ,,9,9,2,2.38,,,GRIP GARD Base Coat Medium Reducer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10025.1,2020-12-18,,404-0380,,,15.0,,,10.33,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10025.1,,,404-0380              OZ,,15,15,10,10.33,,,White Wash Primer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10025.1,2020-12-18,,407-0110,,,8.0,,,4.73,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10025.1,,,407-0110              OZ,,8,8,4,4.73,225.0,,S ALUMINUM CLEANER,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10026.1,2021-01-13,,221-0190,,,5.0,,,4298.63,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10026.1,,,221-0190              EA,,5,5,4298,4298.63,,,STANDARD CAT SCALE SPEAKER SIGN,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10026.1,2021-01-13,,221-0200,,,5.0,,,26238.56,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10026.1,,,221-0200              EA,,5,5,26238,26238.56,5.0,-4.0,' STANDARD OVERHEAD C,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10026.1,2021-01-13,,221-0300,,,5.0,,,8256.85,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10026.1,,,221-0300              SE,T,5,5,8256,8256.85,5.0,-4.0,' STANDARD CAT SCALE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10027.1,2021-01-21,0600,201-0340,,,2.0,,,7.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10027.1,,0600,201-0340              TU,BE,2,2,0,7.6,7.6,0.0,CLEAR SILICONE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10027.2,2021-01-21,0600,201-0340,,,1.0,,,3.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10027.2,,0600,201-0340              TU,BE,1,1,0,3.8,3.8,0.0,CLEAR SILICONE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.1,2020-12-29,,506-0520,,,6.0,,,0.86,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.1,,,506-0520              SF,,6,6,0,0.86,18.0,,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.1,2020-12-29,,506-0610,,,6.0,,,0.84,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.1,,,506-0610              SF,,6,6,0,0.84,16.0,,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.1,,0500,506-0530              SF,,4,0,-4,0.49,0.0,-0.49,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.1,2020-12-28,0500,508-3690,,,7.0,,,12.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.1,,0500,508-3690              SF,,4,7,3,7.2,12.6,5.4,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.2,2021-01-12,,PO#19363-1 NAGLE SIG,,,1.0,,,126.88,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.2,,,PO#19363-1 NAGLE SIG  EA,,1,1,126,126.88,1.0,,) digital print for Henry J's.,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.2,,0500,502-0250              SF,,12,0,-12,25.8,0.0,-25.8,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.2,2021-01-06,0500,506-0520,,,9.0,,,1.29,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10028.2,,0500,506-0520              SF,,9,9,0,1.29,1.29,0.0,"""",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10029.1,2020-12-17,,221-0190,,,1.0,,,859.73,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10029.1,,,221-0190              EA,,1,1,859,859.73,,,STANDARD CAT SCALE SPEAKER SIGN,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-16,,201-0280,,,1.0,,,2.24,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,201-0280              TU,BE,1,1,2,2.24,25.0,,YR WHITE CAULKING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-08-25,,204-0110,,,32.0,,,26.96,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,204-0110              SF,,32,32,26,26.96,50.0,4.0,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-17,,208-0300,,,100.0,,,32.76,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,208-0300              LF,,100,100,32,32.76,1.0,,WHITE JEWELITE TRIM,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-17,,208-0490,,,100.0,,,70.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,208-0490              LF,,100,100,70,70.0,5.3,40.0,WHITE/WHITE COIL,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-16,,213-0400,,,65.0,,,15.25,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,213-0400              SF,,65,65,15,15.25,30.0,,""" White Pattern Paper",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-16,,214-3716,,,53.0,,,0.92,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,214-3716              EA,,53,53,0,0.92,4.0,-4.0,A/A rivet,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-20,,214-3718,,,73.0,,,1.46,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,214-3718              EA,,73,73,1,1.46,,,DO NOT USE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-20,,214-4652,,,67.0,,,2.45,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,214-4652              EA,,67,67,2,2.45,8.0,1.0,""" PHSMS Black",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,216-0140,,,40.0,,,9.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,216-0140              LF,,40,40,9,9.32,1.0,4.0,LUMBER,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,216-0240,,,12.0,,,6.02,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,216-0240              LF,,12,12,6,6.02,2.0,4.0,LUMBER,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,216-0421,,,9.0,,,3.47,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,216-0421              SF,,9,9,3,3.47,7.0,16.0,'sheet,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-08-25,,217-0535,,,32.0,,,66.72,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,217-0535              SF,,32,32,66,66.72,177.0,2447.0,Plexiglas,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,220-0130,,,1.0,,,5.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,220-0130              EA,,1,1,5,5.4,36.0,36.0,BOX,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,220-0400,,,2.0,,,22.3,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,220-0400              BG,,2,2,22,22.3,,,PACKING PEANUTS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,302-0140,,,112.0,,,23.88,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,302-0140              FT,,112,112,23,23.88,,,HIGH VOLTAGE CABLE GTO,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-20,,303-0610,,,28.0,,,12.08,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,303-0610              EA,,28,28,12,12.08,1.0,2.0,""" GREENFIELD CONNECTOR BRDGPORT",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,303-0650,,,100.0,,,144.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,303-0650              EA,,100,100,144,144.32,1.0,2.0,""" LIQUITITE SEALTITE MALE CONNEC",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-20,,309-0157,,,4.0,,,1.4,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,309-0157              EA,,4,4,1,1.4,15.0,,MM END CAPS - GREY,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-18,,309-0440,,,14.0,,,12.6,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-19,,309-0440,,,2.0,,,1.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,309-0440              EA,,16,16,14,14.4,80.0,65.0,ELECTRODES/EUROCOM,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-18,,309-0450,,,14.0,,,14.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-19,,309-0450,,,1.0,,,1.05,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,309-0450              EA,,15,15,15,15.75,80.0,65.0,ELECTRODE/EUROCOM,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-20,,309-0730,,,24.0,,,10.32,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,309-0730              EA,,24,24,10,10.32,104.0,-15.0,SLEEVE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-18,,309-1820,,,40.0,,,19.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-19,,309-1820,,,8.0,,,3.96,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,309-1820              FT,,48,48,23,23.76,15.0,,MM WHITE GLASS TUBING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-20,,309-1910,,,73.0,,,16.82,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,309-1910              EA,,73,73,16,16.82,10.0,3.0,TUBE SUPPORT W/WIRE TIE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,312-0100,,,2.0,,,16.65,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,312-0100              EA,,2,2,16,16.65,,,TRANSFORMER BOXES,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-24,,312-0950,,,2.0,,,188.66,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,312-0950              EA,,2,2,188,188.66,15000.0,30.0,UE FRANCE TRAN,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-17,,404-0100,,,83.0,,,83.47,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,404-0100              OZ,,83,83,83,83.47,,,GRIP GARD PLUS ASSORTED COLORS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-17,,404-0180,,,16.0,,,4.62,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,404-0180              OZ,,16,16,4,4.62,390402.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-17,,404-0300,,,16.0,,,141.9,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,404-0300              OZ,,16,16,141,141.9,398318.0,,Reducer***,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-17,,404-0361,,,16.0,,,4.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,404-0361              OZ,,16,16,4,4.8,483100.0,,GL,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,2007-07-17,,404-0381,,,16.0,,,8.16,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
1003.1,,,404-0381              OZ,,16,16,8,8.16,,,Epoxy Primer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10030.1,2020-12-17,,221-0190,,,1.0,,,859.73,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10030.1,,,221-0190              EA,,1,1,859,859.73,,,STANDARD CAT SCALE SPEAKER SIGN,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,,203-0310,,,3.0,,,3.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,203-0310              LF,,3,3,3,3.7,1.0,1.0,""" ALUM TUBE",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,,214-0420,,,8.0,,,0.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,214-0420              EA,,8,8,0,0.2,1.0,4.0,BOLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,,214-3235,,,8.0,,,6.03,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,214-3235              EA,,8,8,6,6.03,1.0,4.0,Rivet Nut,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,,214-5440,,,8.0,,,0.06,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,214-5440              EA,,8,8,0,0.06,1.0,4.0,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-19,,403-0102,,,13.0,,,11.8,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,403-0102              OZ,,13,13,11,11.8,16.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-19,,404-0195,,,5.0,,,5.81,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,404-0195              OZ,,5,5,5,5.81,563553.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-19,,404-0232,,,9.0,,,9.53,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,404-0232              OZ,,9,9,9,9.53,563426.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-19,,404-0295,,,13.0,,,3.43,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,404-0295              OZ,,13,13,3,3.43,,,GRIP GARD Base Coat Medium Reducer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-16,,800-0100,,,5.0,,,22.95,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,800-0100              BG,,5,5,22,22.95,,,GRAVEL MIX,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-01-21,,PO#19424-1 NAGLE SIG,,,1.0,,,158.45,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,PO#19424-1 NAGLE SIG  EA,,1,1,158,158.45,1.0,10031.1,Bella Terra/,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-16,,PO#19716-1 CARDMEMBE,,,1.0,,,3.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,,PO#19716-1 CARDMEMBE  EA,,1,1,3,3.2,,,Water for Concrete,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,0200,201-0100,,,1.0,,,53.59,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0200,201-0100              TU,BE,1,1,0,25.0,53.59,28.59,LORD PAK ADHESIVE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,0200,203-0150,,,25.0,,,49.42,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-16,0200,203-0150,,,2.0,,,3.95,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0200,203-0150              FT,,27,27,0,49.46,53.37,3.91,',3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,0200,203-0430,,,21.0,,,72.03,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0200,203-0430              LF,,21,21,0,72.03,72.03,0.0,""" ALUM TUBE",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0200,205-0111              SF,,2,0,-2,3.28,0.0,-3.28,""" BLACK/WHITE ALUM VM",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-01,0200,205-0256,,,50.0,,,131.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0200,205-0256              SF,,30,50,20,78.9,131.5,52.6,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0400,400-3000              SF,,74,0,-74,140.6,0.0,-140.6,GRIPGARD PAINT QUOTING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-19,0400,404-0380,,,24.0,,,16.53,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0400,404-0380              OZ,,74,24,-50,50.97,16.53,-34.44,White Wash Primer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-19,0400,407-0110,,,16.0,,,9.46,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0400,407-0110              OZ,,37,16,-21,21.86,9.46,-12.4,S ALUMINUM CLEANER,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0500,502-0250              SF,,35,0,-35,52.5,0.0,-52.5,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0600,214-0000              SF,,30,0,-30,17.4,0.0,-17.4,HARDWARE FOR ESTIMATING,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-15,0600,800-2000,,,5.0,,,32.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,2021-04-16,0600,800-2000,,,-5.0,,,-32.5,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.1,,0600,800-2000              CB,FT,8,0,-8,52.0,0.0,-52.0,CONCRETE,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-01,,203-0310,,,3.0,,,3.7,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,203-0310              LF,,3,3,3,3.7,1.0,1.0,""" ALUM TUBE",3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-01,,214-0420,,,8.0,,,0.2,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,214-0420              EA,,8,8,0,0.2,1.0,4.0,BOLT,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-01,,214-3235,,,8.0,,,6.03,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,214-3235              EA,,8,8,6,6.03,1.0,4.0,Rivet Nut,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-01,,214-5440,,,8.0,,,0.06,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,214-5440              EA,,8,8,0,0.06,1.0,4.0,FLAT WASHERS,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-19,,403-0102,,,14.0,,,12.71,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,403-0102              OZ,,14,14,12,12.71,16.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-19,,404-0195,,,5.0,,,5.81,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,404-0195              OZ,,5,5,5,5.81,563553.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-19,,404-0232,,,9.0,,,9.53,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,404-0232              OZ,,9,9,9,9.53,563426.0,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-19,,404-0295,,,13.0,,,3.43,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,404-0295              OZ,,13,13,3,3.43,,,GRIP GARD Base Coat Medium Reducer,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-16,,800-0100,,,5.0,,,22.95,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,800-0100              BG,,5,5,22,22.95,,,GRAVEL MIX,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-01-21,,PO#19424-2 NAGLE SIG,,,1.0,,,158.46,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,,,PO#19424-2 NAGLE SIG  EA,,1,1,158,158.46,1.0,10031.2,for Bella Te,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
10031.2,2021-04-01,0200,201-0100,,,1.0,,,53.59,,,3,C:\Scripts\keyedin-capture\reports\cost_detail\cost_detail_batch_001.html
