"15 FEB 2026","18:12:49","","","GROSS MARGIN BY INVOICE",
"","","","","PERIOD: 01/01/08 through 12/31/08",

"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State",
"1282","03/19/08","INSTL","1282.13","1608","4946.00","3710.97","1235.03","24.97","","","4166.80","4880.15","14.62","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","6","TACO JOHN´S","DES MOINES","IA",
"1282","03/19/08","MISC","1282.14","1961","200.00","0.00","200.00","100.00","","","100.65","119.26","15.60","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","","6","TACO JOHN´S","DES MOINES","IA",
"1282","","","Invoice Totals","","21535.09","17563.05","3972.04","18.44","212.00","1292.10","10705.70","13907.01","23.02","","","110100","TACO JOHN'S OF IOWA","BRIANT","","","","","",

"1297","05/30/08","PRMT","1297.1","","75.00","235.56","-160.56","-214.08","","452.82","","","","","","2265","GREEN HORIZONS PROPERTIES","JOEP","","","","","","DEFAULT","GREEN HORIZONS BUSINESS PARK","GRIMES","IA",
"1297","05/30/08","MONMNT","1297.2","1717","7547.00","4049.71","3497.29","46.34","","","0.00","","","","","2265","GREEN HORIZONS PROPERTIES","JOEP","","","","","","DEFAULT","GREEN HORIZONS BUSINESS PARK","GRIMES","IA",
"1297","","","Invoice Totals","","7622.00","4285.27","3336.73","43.78","0.00","452.82","0.00","0.00","","","","2265","GREEN HORIZONS PROPERTIES","JOEP","","","","","",

"1309","04/18/08","PYLON","1309.1","1971","3968.00","6439.53","-2471.53","-62.29","120.00","1312.90","4441.80","6505.38","31.72","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","CHANNL","1309.2","2053","2440.00","1919.01","520.99","21.35","","","1163.46","1713.13","32.09","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","CHANNL","1309.3","2054","770.00","734.95","35.05","4.55","","","256.24","286.76","10.64","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","AWNING","1309.4","2055","1225.00","1001.56","223.44","18.24","","","203.52","275.60","26.15","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","AWNING","1309.5","2056","1225.00","1030.28","194.72","15.90","","","203.52","275.60","26.15","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","CHANNL","1309.6","2057","1460.00","1338.28","121.72","8.34","","","1093.51","1503.31","27.26","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","AWNING","1309.7","2058","0.00","2561.25","-2561.25","","","","0.00","","","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","INT","1309.8","2059","150.00","145.27","4.73","3.15","","","85.48","109.21","21.73","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","INT","1309.9","2060","110.00","284.90","-174.90","-159.00","","","101.61","130.78","22.30","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","INT","1309.10","2061","406.00","245.16","160.84","39.62","","","100.65","119.26","15.60","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","MISC","1309.11","2062","63.00","46.04","16.96","26.92","","","0.00","","","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","PLFORM","1309.12","2064","970.00","350.02","619.98","63.92","","","0.00","","","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","PRMT","1309.13","","120.00","0.00","120.00","100.00","","","","","","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","INSTL","1309.14","2191","4719.45","323.40","4396.05","93.15","","","4469.90","5219.45","14.36","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","MISC","1309.15","2460","1139.06","105.75","1033.31","90.72","","","876.20","1139.06","23.08","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","04/18/08","INT","1309.16","2494","110.00","67.72","42.28","38.44","","","151.51","181.02","16.30","","","2272","TACO JOHN'S","BRIANT","","","","","","DEFAULT","TACO JOHN´S","FAIRFIELD","IA",
"1309","","","Invoice Totals","","18875.51","16593.12","2282.39","12.09","120.00","1312.90","13147.40","17458.56","24.69","","","2272","TACO JOHN'S","BRIANT","","","","","",

"1322","01/19/08","SURVEY","1322.1","2100","422.00","1333.42","-911.42","-215.98","810.36","","326.40","421.06","22.48","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","01/19/08","PRMT","1322.2","","268.50","0.00","268.50","100.00","","","","","","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","01/19/08","CHANNL","1322.4","2095A","4361.00","6363.76","-2002.76","-45.92","","","3591.47","4360.96","17.64","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","01/19/08","CHANNL","1322.5","2096A","10107.00","5396.45","4710.55","46.61","","","8023.86","10106.47","20.61","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","01/19/08","REPFCE","1322.6","2097A","9516.00","671.10","8844.90","92.95","","","7250.87","9515.94","23.80","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","01/19/08","SRVCE","1322.7","2101","1090.00","6501.16","-5411.16","-496.44","","","1089.00","1089.00","","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","01/19/08","INSTL","1322.8","","666.00","0.00","666.00","100.00","","","","","","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","01/19/08","SRVCE","1322.9","","1521.00","0.00","1521.00","100.00","","","","","","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","","11","GANDER MOUNTAIN #179","FORT GRATIOT","MI",
"1322","","","Invoice Totals","","27951.50","20265.89","7685.61","27.50","810.36","0.00","20281.60","25493.43","20.44","","","2196","GANDER MOUNTAIN COMPANY","HOUSE","","","","","",

"1337","03/10/08","OUTS","1337.1","","512.40","7631.57","-7119.17","-1389.38","","","","","","","","2277","RUAN","JOEP","","","","","","DEFAULT","RUAN","TULARE","CA",
"1337","03/10/08","PRMT","1337.2","","1444.00","3942.60","-2498.60","-173.03","","","","","","","","2277","RUAN","JOEP","","","","","","DEFAULT","RUAN","TULARE","CA",
"1337","03/10/08","PYLON","1337.3","2082","25866.22","5914.25","19951.97","77.14","","","18293.18","25866.22","29.28","","","2277","RUAN","JOEP","","","","","","DEFAULT","RUAN","TULARE","CA",
"1337","","","Invoice Totals","","27822.62","17488.42","10334.20","37.14","0.00","0.00","18293.18","25866.22","29.28","","","2277","RUAN","JOEP","","","","","",

"1341","04/09/08","CHANNL","1341.1","2168","3120.00","2433.17","686.83","22.01","","","0.00","","","","","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1341","04/09/08","MISC","1341.2","2169","100.00","42.47","57.53","57.53","","","0.00","","","","","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1341","04/09/08","FRT","1341.3","2170","249.00","0.00","249.00","100.00","","","0.00","","","","","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1341","04/09/08","INSTL","1341.4","2171","5632.00","4316.00","1316.00","23.37","","","0.00","","","","","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","","5","CHARLEY´S GRILLED SUBS","ATLANTA","GA",
"1341","","","Invoice Totals","","9101.00","6791.64","2309.36","25.37","0.00","0.00","0.00","0.00","","","","21100","CHARLEY'S GRILLED SUBS","MIKEE","","","","","",

"1354","01/28/08","OUTS","1354.1","","125.00","3702.89","-3577.89","-2862.31","2046.00","","","","","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","BLDG","1354.2","1168A","4934.00","4455.26","478.74","9.70","","","1956.63","2782.11","29.67","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","BLDG","1354.3","1374","2773.00","2173.94","599.06","21.60","","","3165.91","4468.60","29.15","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","BLDG","1354.4","1376","3052.00","1782.34","1269.66","41.60","","","891.47","1157.53","22.99","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","CHANNL","1354.5","1401","4063.00","4293.05","-230.05","-5.66","","","5001.20","6134.94","18.48","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","REPFCE","1354.6","1871","3274.00","2240.86","1033.14","31.56","","","2451.62","3274.10","25.12","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","REPFCE","1354.7","1878","1971.00","1257.02","713.98","36.22","","","1539.34","1970.85","21.89","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","DRCT","1354.8","1377","2994.00","3689.22","-695.22","-23.22","","","860.64","1153.84","25.41","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","INSTL","1354.9","","9952.00","5208.02","4743.98","47.67","","","","","","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","PYLON","1354.10","2755","8573.54","6216.12","2357.42","27.50","","","5982.73","8573.54","30.22","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","INSTL","1354.11","2776","3905.46","854.17","3051.29","78.13","","","0.00","","","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","01/28/08","OUTS","1354.12","","854.17","0.00","854.17","100.00","","","","","","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","","8","PILOT TRAVEL CENTER","LEAVENWORTH","IN",
"1354","","","Invoice Totals","","46471.17","35872.89","10598.28","22.81","2046.00","0.00","21849.54","29515.51","25.97","","","87150","PILOT TRAVEL CENTERS LLC","BRIANT","","","","","",

"1355","09/01/08","MISC","1355.1","2271","0.00","1332.28","-1332.28","","","","820.30","1304.89","37.14","1910.00","57.05","18600","CAT SCALE","MIKEE","","","","","","28","Cat #374","Primm","NV",
"1355","","","Invoice Totals","","0.00","1332.28","-1332.28","","0.00","0.00","820.30","1304.89","37.14","1910.00","57.05","18600","CAT SCALE","MIKEE","","","","","",

"1369","01/24/08","BLDG","1369.1","2178","9013.00","4518.26","4494.74","49.87","514.00","","2790.36","3262.98","14.48","","","2289","WINESTYLES","MIKEE","","","","","","DEFAULT","Winestyles","ATLANTA","GA",
"1369","01/24/08","INSTL","1369.2","2345","3125.00","3406.00","-281.00","-8.99","","","2500.00","3125.00","20.00","","","2289","WINESTYLES","MIKEE","","","","","","DEFAULT","Winestyles","ATLANTA","GA",
"1369","01/24/08","FRT","1369.3","2346","206.00","0.00","206.00","100.00","","","137.21","205.82","33.33","206.00","33.39","2289","WINESTYLES","MIKEE","","","","","","DEFAULT","Winestyles","ATLANTA","GA",
"1369","01/24/08","REPFCE","1369.4","","0.00","80.63","-80.63","","","","","","","","","2289","WINESTYLES","MIKEE","","","","","","DEFAULT","Winestyles","ATLANTA","GA",
"1369","01/24/08","REPFCE","1369.5","","0.00","11.92","-11.92","","","","","","","","","2289","WINESTYLES","MIKEE","","","","","","DEFAULT","Winestyles","ATLANTA","GA",
"1369","","","Invoice Totals","","12344.00","8016.81","4327.19","35.06","514.00","0.00","5427.57","6593.80","17.69","206.00","-2534.74","2289","WINESTYLES","MIKEE","","","","","",

"1376","02/19/08","MISC","1376.1","1831","802.25","178.41","623.84","77.76","","48.13","671.30","802.25","16.32","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","DEFAULT","GIT N GO CONVENIENCE STORES,","Des Moines","IA",
"1376","","","Invoice Totals","","802.25","178.41","623.84","77.76","0.00","48.13","671.30","802.25","16.32","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","",

"1377","03/24/08","INSTL","1377.1","1900","727.22","1089.26","-362.04","-49.78","","346.49","652.80","727.22","10.23","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","1","GIT N GO CONVENIENCE STORE","WINTERSET","IA",
"1377","03/24/08","REPFCE","1377.2","2406","1522.03","996.40","525.63","34.53","","","1102.35","1522.97","27.62","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","1","GIT N GO CONVENIENCE STORE","WINTERSET","IA",
"1377","03/24/08","REPFCE","1377.3","2407","1560.54","706.52","854.02","54.73","","","1194.35","1560.54","23.47","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","1","GIT N GO CONVENIENCE STORE","WINTERSET","IA",
"1377","03/24/08","CHNG","1377.4","2408","1140.00","1857.90","-717.90","-62.97","","","905.00","1140.30","20.63","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","1","GIT N GO CONVENIENCE STORE","WINTERSET","IA",
"1377","","","Invoice Totals","","4949.79","4650.08","299.71","6.06","0.00","346.49","3854.50","4951.03","22.15","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","",

"1378","02/19/08","REPFCE","1378.1","2401","1522.03","2514.75","-992.72","-65.22","","296.84","1102.35","1522.97","27.62","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","2","GIT N GO CONVENIENCE STORE","DES MOINES","IA",
"1378","02/19/08","REPFCE","1378.2","2402","1560.54","774.88","785.66","50.35","","","1194.35","1560.54","23.47","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","2","GIT N GO CONVENIENCE STORE","DES MOINES","IA",
"1378","02/19/08","CHNG","1378.3","2403","1140.00","1455.25","-315.25","-27.65","","","905.00","1140.30","20.63","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","2","GIT N GO CONVENIENCE STORE","DES MOINES","IA",
"1378","02/19/08","REPFCE","1378.4","2404","240.00","301.13","-61.13","-25.47","","","333.44","408.50","18.37","","","49300","GIT N GO CONVENIENCE STORES","BOBR","","","","","","2","GIT N GO CONVENIENCE STORE","DES MOINES","IA",
