"15 FEB 2026","18:17:49","","","GROSS MARGIN BY INVOICE", 
"","","","","PERIOD: 01/01/25 through 12/31/25", 
 
"Invoice No","Inv Date","Prod Code","WO / Part ","Quote","Gross Sales","Total Cost","Gross Margin","GM %","Extra Chg","Sales Tax","Quote Cost","Quote Price","Quote GM%","Quote Sell Price","Quote Sell GM%","Cust No","Customer Name","SalesPer #1","Rate #1","SalesPer #2","Rate #2","SalesPer #3","Rate #3","Location No","Location Name","City","State", 
"12342","07/09/25","PRMT","12342.3","39141","0.00","48.73","-48.73","","","","0.00","0.00","","150.00","100.00","6161","SMITH + CO FINANCIAL","JOEP","","","","","","DEFAULT","SMITH + CO FINANCIAL","DES MOINES","IA",
"12342","07/09/25","MONMNT","12342.4","39378","3833.72","1820.48","2013.24","52.51","","","2174.21","3833.72","43.29","","","6161","SMITH + CO FINANCIAL","JOEP","","","","","","DEFAULT","SMITH + CO FINANCIAL","DES MOINES","IA",
"12342","","","Invoice Totals","","4162.36","2054.45","2107.91","50.64","185.00","291.36","2378.26","4162.36","42.86","150.00","-1485.51","6161","SMITH + CO FINANCIAL","JOEP","","","","","",

"12343","05/14/25","PYLON","12343.1","38966","80145.00","51642.13","28502.87","35.56","3875.00","","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","JEFF","","","","","","50","CAT SCALE","MERIDIAN","MS",
"12343","","","Invoice Totals","","80145.00","51642.13","28502.87","35.56","3875.00","0.00","0.00","0.00","","16029.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12344","04/04/25","MISC","12344.1","39111","1554.25","1050.25","504.00","32.43","","","40.47","62.17","34.90","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12344","","","Invoice Totals","","1554.25","1050.25","504.00","32.43","0.00","0.00","40.47","62.17","34.90","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","",

"12345","05/21/25","CHNG","12345.1","39121","3529.85","1804.74","1725.11","48.87","","247.09","2064.81","3529.85","41.50","","","6255","FLOWERAMA OF AMERICA INC","RICHT","","","","","","1","Flowerama #432","Des Moines","IA",
"12345","","","Invoice Totals","","3529.85","1804.74","1725.11","48.87","0.00","247.09","2064.81","3529.85","41.50","","","6255","FLOWERAMA OF AMERICA INC","RICHT","","","","","",

"12346","04/02/25","REPFCE","12346.1","39154","3898.49","1605.51","2292.98","58.82","","360.61","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","268","CAT #790","COACHELLA","CA",
"12346","","","Invoice Totals","","3898.49","1605.51","2292.98","58.82","0.00","360.61","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12347","04/06/25","REPFCE","12347.1","39166","3735.00","1605.51","2129.49","57.01","151.62","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","235","CAT #610","LORDSBURG","NM",
"12347","","","Invoice Totals","","3735.00","1605.51","2129.49","57.01","151.62","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12348","04/04/25","REPFCE","12348.1","39180","1651.00","1026.71","624.29","37.81","251.73","","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","","245","CAT#1195","GRANTSVILLE","MD",
"12348","","","Invoice Totals","","1651.00","1026.71","624.29","37.81","251.73","0.00","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12349","04/06/25","MISC","12349.1","39181","6987.75","2988.75","3999.00","57.23","211.00","489.15","0.00","0.00","","93.17","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12349","","","Invoice Totals","","6987.75","2988.75","3999.00","57.23","211.00","489.15","0.00","0.00","","93.17","100.00","18600","CAT SCALE","JEFF","","","","","",

"12350","04/09/25","REPFCE","12350.1","39183","13320.00","3938.84","9381.16","70.43","85.67","932.40","0.00","0.00","","13320.00","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12350","","","Invoice Totals","","13320.00","3938.84","9381.16","70.43","85.67","932.40","0.00","0.00","","13320.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12351","04/10/25","VINYL","12351.1","38990A","163.96","71.16","92.80","56.60","","","90.49","163.96","44.81","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.2","38991A","158.86","31.09","127.77","80.43","","","88.06","158.86","44.57","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.3","38992A","158.86","7.20","151.66","95.47","","","88.06","158.86","44.57","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.4","38993A","169.07","21.06","148.01","87.54","","","92.92","169.07","45.04","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.5","38994A","169.07","32.89","136.18","80.55","","","92.92","169.07","45.04","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.6","38995A","184.37","38.29","146.08","79.23","","","100.21","184.37","45.65","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.7","38996A","133.67","27.49","106.18","79.43","","","74.77","133.67","44.06","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.8","38997A","133.67","27.49","106.18","79.43","","","74.77","133.67","44.06","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","DRCT","12351.9","39037A","242.31","39.32","202.99","83.77","","","131.64","242.31","45.67","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","04/10/25","VINYL","12351.10","39038A","242.31","51.13","191.18","78.90","","","131.64","242.31","45.67","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","","DEFAULT","Waukee Operations Facility","Waukee","IA",
"12351","","","Invoice Totals","","1756.15","347.12","1409.03","80.23","0.00","0.00","965.48","1756.15","45.02","","","6346","WAUKEE OPERATIONS FACILITY","JEFF","","","","","",

"12352","04/08/25","REPFCE","12352.1","39179","3901.71","1605.51","2296.20","58.85","","292.63","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","863","CAT #754","WEED","CA",
"12352","","","Invoice Totals","","3901.71","1605.51","2296.20","58.85","0.00","292.63","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12353","04/15/25","PYLON","12353.1","39205","17748.00","10929.02","6818.98","38.42","","1242.36","0.00","0.00","","14873.00","100.00","18600","CAT SCALE","JEFF","","","","","","465","CAT #2086","ODESSA","TX",
"12353","","","Invoice Totals","","17748.00","10929.02","6818.98","38.42","0.00","1242.36","0.00","0.00","","14873.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12354","04/09/25","BLDG","12354.1","39064","1037.05","137.10","899.95","86.78","","","627.40","1037.05","39.50","","","2395","ARCHITECTURAL GRAPHICS  INC.","JEFF","","","","","","8","Lennox Industries - PartsPlus","Urbandale","IA",
"12354","","","Invoice Totals","","1037.05","137.10","899.95","86.78","0.00","0.00","627.40","1037.05","39.50","","","2395","ARCHITECTURAL GRAPHICS  INC.","JEFF","","","","","",

"12355","04/21/25","BLDG","12355.1","39088","1242.03","502.26","739.77","59.56","200.00","122.83","667.34","1242.03","46.27","","","6349","SAFE SECURED STORED","JEFF","","","","","","1","Altoona RV & Boat Storage","Altoona","IA",
"12355","04/21/25","MISC","12355.2","39089","512.57","310.38","202.19","39.45","","","286.64","512.57","44.08","","","6349","SAFE SECURED STORED","JEFF","","","","","","1","Altoona RV & Boat Storage","Altoona","IA",
"12355","04/21/25","PRMT","12355.3","39108","0.00","0.00","0.00","","","","0.00","0.00","","150.00","100.00","6349","SAFE SECURED STORED","JEFF","","","","","","1","Altoona RV & Boat Storage","Altoona","IA",
"12355","","","Invoice Totals","","1754.60","812.64","941.96","53.69","200.00","122.83","953.98","1754.60","45.63","150.00","-535.99","6349","SAFE SECURED STORED","JEFF","","","","","",

"12356","04/09/25","MISC","12356.1","39209","0.00","0.00","0.00","","","","0.00","0.00","","","","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12356","","","Invoice Totals","","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","JEFF","","","","","",

"12356-2","05/19/25","WARMFG","12356.2","","0.00","0.00","0.00","","","","","","","","","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12356-2","","","Invoice Totals","","0.00","0.00","0.00","","0.00","0.00","0.00","0.00","","","","18600","CAT SCALE","JEFF","","","","","",

"12357","04/16/25","BANNER","12357.1","39152","138.31","36.50","101.81","73.61","","","76.02","138.31","45.04","","","6351","WATERFORD ELEMENTARY","JEFF","","","","","","DEFAULT","Waterford Elementary","Urbandale","IA",
"12357","","","Invoice Totals","","138.31","36.50","101.81","73.61","0.00","0.00","76.02","138.31","45.04","","","6351","WATERFORD ELEMENTARY","JEFF","","","","","",

"12358","05/15/25","INSTL","12358.1","39148","1906.82","2208.74","-301.92","-15.83","200.00","133.48","1128.75","1906.82","40.80","","","6317","VAN WALL EQUIPMENT - JOHN DEERE","JEFF","","","","","","DEFAULT","Van Wall Equipment - John Deere","Story City","IA",
"12358","05/15/25","PRMT","12358.2","39149","0.00","0.00","0.00","","","","0.00","0.00","","150.00","100.00","6317","VAN WALL EQUIPMENT - JOHN DEERE","JEFF","","","","","","DEFAULT","Van Wall Equipment - John Deere","Story City","IA",
"12358","","","Invoice Totals","","1906.82","2208.74","-301.92","-15.83","200.00","133.48","1128.75","1906.82","40.80","150.00","-652.50","6317","VAN WALL EQUIPMENT - JOHN DEERE","JEFF","","","","","",

"12359","04/11/25","01","12359.1","","3859.74","1605.51","2254.23","58.40","","","","","","","","2562","UPS CLAIMS PROCESSING","HOUSE","","","","","","8","CAT #208 - UPS CLAIM","MADISON","GA",
"12359","","","Invoice Totals","","3859.74","1605.51","2254.23","58.40","0.00","0.00","0.00","0.00","","","","2562","UPS CLAIMS PROCESSING","HOUSE","","","","","",

"12360","04/11/25","PYLON","12360.1","39223","1651.00","1026.71","624.29","37.81","255.73","","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","","129","CAT #397","MEMPHIS","IN",
"12360","","","Invoice Totals","","1651.00","1026.71","624.29","37.81","255.73","0.00","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12361","04/11/25","REPFCE","12361.1","39225","250.03","442.70","-192.67","-77.06","","19.94","0.00","0.00","","220.20","100.00","18600","CAT SCALE","JEFF","","","","","","954","CAT #483","BAKERSFIELD","CA",
"12361","","","Invoice Totals","","250.03","442.70","-192.67","-77.06","0.00","19.94","0.00","0.00","","220.20","100.00","18600","CAT SCALE","JEFF","","","","","",

"12362","04/21/25","VINYL","12362.1","39211","60.86","39.01","21.85","35.90","","4.26","34.66","60.86","43.05","","","6013","HUBER GRADING INC.","JOEP","","","","","","DEFAULT","HUBER GRADING INC.","ELKHART","IA",
"12362","","","Invoice Totals","","60.86","39.01","21.85","35.90","0.00","4.26","34.66","60.86","43.05","","","6013","HUBER GRADING INC.","JOEP","","","","","",

"12363","04/15/25","LIFTS","12363.1","","250.00","135.84","114.16","45.66","","17.50","","","","","","6344","BELCHER & LONG CORP-NORMANDY BILLING.","JEFF","","","","","","2","NORMANDY TERRACE APARTMENTS","WEST DES MOINES","IA",
"12363","","","Invoice Totals","","250.00","135.84","114.16","45.66","0.00","17.50","0.00","0.00","","","","6344","BELCHER & LONG CORP-NORMANDY BILLING.","JEFF","","","","","",

"12364","04/16/25","BANNER","12364.1","","17.50","17.50","0.00","","","1.23","","","","","","6238","CHAD NELSON","","","","","","","DEFAULT","CHAD NELSON","WEST DES MOINES","IA",
"12364","","","Invoice Totals","","17.50","17.50","0.00","0.00","0.00","1.23","0.00","0.00","","","","6238","CHAD NELSON","","","","","","",

"12365","04/21/25","PYLON","12365.1","39230","4333.00","2481.45","1851.55","42.73","","357.47","0.00","0.00","","2146.00","100.00","18600","CAT SCALE","JEFF","","","","","","1128","CAT #2211","CARTHAGE","TX",
"12365","","","Invoice Totals","","4333.00","2481.45","1851.55","42.73","0.00","357.47","0.00","0.00","","2146.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12366","05/06/25","REPFCE","12366.1","39231","0.00","2210.08","-2210.08","","","","0.00","0.00","","1.00","100.00","18600","CAT SCALE","JEFF","","","","","","1129","CAT #3418","MAGNA","UT",
"12366","","","Invoice Totals","","0.00","2210.08","-2210.08","","0.00","0.00","0.00","0.00","","1.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12367","05/13/25","VINYL","12367.1","38729","1475.00","468.32","1006.68","68.25","","","817.98","1457.04","43.86","1475.00","44.54","6288","POLK COUNTY AVIATION AUTHORITY","JEFF","","","","","","DEFAULT","Ankeny Regional Airport","Ankeny","IA",
"12367","05/13/25","OUTS","12367.2","39165","7801.13","5493.75","2307.38","29.58","","","5493.75","7801.13","29.58","","","6288","POLK COUNTY AVIATION AUTHORITY","JEFF","","","","","","DEFAULT","Ankeny Regional Airport","Ankeny","IA",
"12367","05/13/25","OUTS","12367.3","38734","365.00","0.00","365.00","100.00","","","250.00","365.00","31.51","","","6288","POLK COUNTY AVIATION AUTHORITY","JEFF","","","","","","DEFAULT","Ankeny Regional Airport","Ankeny","IA",
"12367","","","Invoice Totals","","9641.13","5962.07","3679.06","38.16","0.00","0.00","6561.73","9623.17","31.81","1475.00","-344.86","6288","POLK COUNTY AVIATION AUTHORITY","JEFF","","","","","",

"12368","05/07/25","ELMSTT","12368.1","39155","2660.59","1480.76","1179.83","44.34","","","1737.34","2660.59","34.70","","","4232","CITY OF LENOX","JOEP","","","","","","DEFAULT","Lenox Area Chamber of Commerce","Lenox","IA",
"12368","","","Invoice Totals","","2660.59","1480.76","1179.83","44.34","0.00","0.00","1737.34","2660.59","34.70","","","4232","CITY OF LENOX","JOEP","","","","","",

"12369","06/17/25","ELMSTT","12369.1","38508","17835.08","12782.52","5052.56","28.33","","","12863.29","17835.08","27.88","","","6352","BAYARD PUBLIC LIBRARY","JEFF","","","","","","DEFAULT","Bayard Public Library","Bayard","IA",
"12369","06/17/25","PRMT","12369.2","38565","0.00","0.00","0.00","","","","0.00","0.00","","150.00","100.00","6352","BAYARD PUBLIC LIBRARY","JEFF","","","","","","DEFAULT","Bayard Public Library","Bayard","IA",
"12369","","","Invoice Totals","","17835.08","12782.52","5052.56","28.33","0.00","0.00","12863.29","17835.08","27.88","150.00","-8475.53","6352","BAYARD PUBLIC LIBRARY","JEFF","","","","","",

"12371","04/18/25","REPFCE","12371.1","39240","3890.93","1605.51","2285.42","58.74","","321.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","1130","CAT #2917","LAREDO","TX",
"12371","","","Invoice Totals","","3890.93","1605.51","2285.42","58.74","0.00","321.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12372","04/21/25","VINYL","12372.1","39232","813.31","280.68","532.63","65.49","","56.93","465.32","813.31","42.79","","","5910","LOF-XPRESS OIL CHANGE","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"12372","04/21/25","WARMFG","12372.2","","0.00","423.34","-423.34","","","","","","","","","5910","LOF-XPRESS OIL CHANGE","JOEP","","","","","","DEFAULT","LOF-XPRESS OIL CHANGE","WAUKEE","IA",
"12372","","","Invoice Totals","","813.31","704.02","109.29","13.44","0.00","56.93","465.32","813.31","42.79","","","5910","LOF-XPRESS OIL CHANGE","JOEP","","","","","",

"12373","05/07/25","REPFCE","12373.1","39257","3735.00","1605.51","2129.49","57.01","155.39","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","1131","CAT #1341","FELTON","DE",
"12373","","","Invoice Totals","","3735.00","1605.51","2129.49","57.01","155.39","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12374","04/21/25","REPFCE","12374.1","39261","3735.00","1605.51","2129.49","57.01","155.93","","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","","457","CAT# 1724","CULLMAN","AL",
"12374","","","Invoice Totals","","3735.00","1605.51","2129.49","57.01","155.93","0.00","0.00","0.00","","3735.00","100.00","18600","CAT SCALE","JEFF","","","","","",

"12375","04/28/25","LIFTS","12375.1","","165.00","102.24","62.76","38.04","","11.55","","","","","","69050","LOZIER HEATING & COOLING","RICHT","","","","","","1","SARA PLUS-LOZIER","WEST DES MOINES","IA",
"12375","","","Invoice Totals","","165.00","102.24","62.76","38.04","0.00","11.55","0.00","0.00","","","","69050","LOZIER HEATING & COOLING","RICHT","","","","","",

"12376","06/03/25","DRCT","12376.1","39097","531.55","106.50","425.05","79.96","","","339.42","531.55","36.15","","","3010","PATTISONID","RICHT","","","","","","17","MISTER CAR WASH","URBANDALE","IA",
"12376","","","Invoice Totals","","531.55","106.50","425.05","79.96","0.00","0.00","339.42","531.55","36.15","","","3010","PATTISONID","RICHT","","","","","",

"12377","04/22/25","PYLON","12377.1","39266","1651.00","1026.71","624.29","37.81","216.56","115.57","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","","DEFAULT","CAT SCALE","WALCOTT","IA",
"12377","","","Invoice Totals","","1651.00","1026.71","624.29","37.81","216.56","115.57","0.00","0.00","","1651.00","100.00","18600","CAT SCALE","JEFF","","","","","",
