invoice_number,invoice_date,product_code,customer_id,customer_name,gross_sales,total_cost,gross_margin,gm_pct,extra_charge,Salesperson #1,Comm Rate #1,Salesperson #2,Comm Rate #2,Salesperson #3,Comm Rate #3,location_id,location_name,city,state,Unnamed: 20,source_tier,source_file,ingested_at
SC8150,2024-09-26,SRVCE,5823.0,LUMINEO SIGNS.,225.0,171.6,53.4,23.73,,JEFF,,,,,,1,MORTON BUILDINGS,JEFFERSON,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8158,2024-10-10,SRVCE,3287.0,LAKESIDE CASINO,472.5,360.36,112.14,23.73,,JEFF,,,,,,DEFAULT,LAKESIDE CASINO,OSCEOLA,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8179,2024-10-24,SRVCE,5791.0,VAN WALL EQUIPMENT,363.17,259.16,104.01,28.64,,JEFF,,,,,,9,VAN WALL EQUIPMENT - JOHN DEERE,MARSHALLTOWN,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
SC8188,2024-10-26,SRVCE,5891.0,R&R REALTY GROUP,0.0,85.8,-85.8,,,JEFF,,,,,,6,ACCESS SYSTEMS - R&R REALTY,WAUKEE,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
,,SRVCE,,Product Totals,10944.67,10696.14,248.53,2.27,7.0,JEFF,,,,,,,,,,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11554,2023-11-03,SURVEY,6175.0,CARROLLTON INN,475.0,302.4,172.6,36.34,,JEFF,,,,,,DEFAULT,CARROLLTON INN,CARROLL,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11691,2024-02-12,SURVEY,5258.0,PATTISONID,275.0,68.64,206.36,75.04,,JEFF,,,,,,18,AVANTAX - CHANDLER SIGNS,DES MOINES,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11705,2024-02-22,SURVEY,3461.0,AURORA SIGN CO.,275.0,68.64,206.36,75.04,,JEFF,,,,,,14,Champion Xpress Carwwash,Des Moines,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11706,2024-02-22,SURVEY,3461.0,AURORA SIGN CO.,275.0,68.64,206.36,75.04,,JEFF,,,,,,20,Champion Xpress Carwash,Des Moines,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11798,2024-04-24,SURVEY,3205.0,STRATUS,500.0,223.08,276.92,55.38,,JEFF,,,,,,58,Storage Rentals of America,Adel,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11799,2024-04-17,SURVEY,3205.0,STRATUS,550.0,240.24,309.76,56.32,,JEFF,,,,,,59,Storage Rentals of America,Ames,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11801,2024-04-24,SURVEY,3205.0,STRATUS,775.0,429.0,346.0,44.65,,JEFF,,,,,,60,Storage Rentals of America,Iowa City,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11840,2024-05-14,SURVEY,3010.0,PATTISONID,400.0,120.12,279.88,69.97,,JEFF,,,,,,22,JOHN DEERE - PATTISONID,ANKENY,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11878,2024-05-31,SURVEY,6263.0,THE SIGN FACTORY,300.0,114.96,185.04,61.68,,JEFF,,,,,,1,Forvis ,West Des Moines,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
11885,2024-06-05,SURVEY,3582.0,EVERBRITE LLC,600.0,257.4,342.6,57.1,,JEFF,,,,,,27,Madison Peterson Agency ,Creston,IA,,4,H:\brady\BOT TRAINING\Sales\GM by Salesperson\BRADYF_GM_SALESPERSON 2024.CSV,2026-01-30T11:07:09.757530
